%             X (in)              Y (in)              Z (in)         RealPolX         RealPolY         RealPolZ       RealFieldX       RealFieldY       RealFieldZ        RealFluxX        RealFluxY        RealFluxZ            |Pol|          |Field|           |Flux|
       0.41051848           -2.375       0.10999809        10850.161       -2563300.3       -7555.8394        164.39638       -38837.883       -114.48241      0.013841301       -3.2699432    -0.0096388106        2563334.4        38838.399        3.2699867 
       0.41051848           -2.625       0.10999809         25662.95       -2535384.4       -4403.5831        388.83258       -38414.915       -66.720956      0.032737635       -3.2343316    -0.0056175498        2535518.1        38416.941        3.2345022 
       0.41051848           -2.875       0.10999809         83884.71       -2391298.4        13491.338        1270.9805       -36231.793        204.41422        0.1070098       -3.0505244       0.01721059        2392807.3        36254.655        3.0524492 
       0.41051848           -3.125       0.10999809        260018.63         -1815529        63396.087        3939.6761       -27508.015        960.54677       0.33169978       -2.3160286      0.080872931        1835149.7        27805.298        2.3410583 
       0.41051848           -3.375       0.10999809        200557.47         -1056916        49318.388        3038.7496       -16013.878         747.2483       0.25584656       -1.3482834      0.062914334        1076906.2        16316.761        1.3737845 
       0.41051848           -3.625       0.10999809        168220.74       -450825.95        41082.754        2548.7991       -6830.6962        622.46597       0.21459533       -0.5751083      0.052408325        482938.97        7317.2571       0.61607414 
       0.41051848           -3.875       0.10999809        159670.57        86887.671        37956.543        2419.2511        1316.4799        575.09913       0.20368808        0.1108406      0.048420289        185700.99        2813.6514       0.23689449 
       0.41051848           -4.125       0.10999809        41847.462        417115.88         4063.637        634.05246        6319.9376        61.570257      0.053383846       0.53210514     0.0051838883        419229.51        6351.9622       0.53480145 
       0.41051848           -4.375       0.10999809        1966.1187        459417.96       -9145.1663        29.789677        6960.8782       -138.56313     0.0025081325       0.58606893     -0.011666278        459513.18        6962.3209        0.5861904 
       0.41051848           -4.625       0.10999809       -14687.536        404435.72       -13786.261       -222.53843        6127.8139       -208.88275     -0.018736552       0.51592935     -0.017586817        404937.08        6135.4103       0.51656892 
       0.41051848           -4.875       0.10999809       -34965.821        261729.15       -19634.887       -529.78516        3965.5932        -297.4983     -0.044605094       0.33388186     -0.025047775        264783.47        4011.8707       0.33777818 
      -0.10999809           -4.875       0.41051848         3371.309        265426.08        -50876.88        51.080439        4021.6073       -770.86182     0.0043007014       0.33859795     -0.064902467        270279.16        4095.1389       0.34478892 
      -0.10999809           -4.625       0.41051848       -1422.3979        403304.21       -32393.605       -21.551483        6110.6698        -490.8122    -0.0018145203       0.51448591     -0.041323777        404605.55        6130.3871         0.516146 
      -0.10999809           -4.375       0.41051848       -5811.5944        461630.74        -18371.71        -88.05446        6994.4052       -278.35924    -0.0074137174       0.58889173     -0.023436368        462032.72        7000.4958       0.58940452 
      -0.10999809           -4.125       0.41051848       -15173.986        425959.73        27076.962       -229.90888        6453.9353          410.257     -0.019357106       0.54338703      0.034541458         427089.1         6471.047       0.54482775 
      -0.10999809           -3.875       0.41051848       -45475.133        92839.163        152797.16       -689.01717         1406.654        2315.1085     -0.058011582       0.11843279       0.19491982        184483.25        2795.2008       0.23534104 
      -0.10999809           -3.625       0.41051848       -47428.046       -449740.73        162194.66       -718.60676       -6814.2534        2457.4949     -0.060502868      -0.57372391         0.206908        480440.68        7279.4043       0.61288714 
      -0.10999809           -3.375       0.41051848       -56199.237       -1060137.1        194040.65        -851.5036       -16062.684        2940.0098     -0.071692075       -1.3523926       0.24753319        1079213.1        16351.713        1.3767273 
      -0.10999809           -3.125       0.41051848       -72663.217       -1824386.9        251092.67       -1100.9578       -27642.226        3804.4344     -0.092694796       -2.3273285       0.32031315        1843017.9        27924.514        2.3510956 
      -0.10999809           -2.875       0.41051848       -26991.501       -2400783.6        64597.021       -408.96214       -36375.509        978.74275     -0.034432438       -3.0626245      0.082404936        2401804.2        36390.972        3.0639264 
      -0.10999809           -2.625       0.41051848       -12971.007       -2535489.4        1792.6735       -196.53041       -38416.506         27.16172     -0.016546816       -3.2344656     0.0022868724        2535523.2        38417.018        3.2345087 
      -0.10999809           -2.375       0.41051848       -8398.3029       -2557784.5       -8801.0428       -127.24701       -38754.311       -133.34913     -0.010713522       -3.2629069     -0.011227288        2557813.5        38754.749        3.2629438 
      -0.10999809           -2.125       0.41051848       -5244.6067       -2551455.3       -11892.562       -79.463737       -38658.414       -180.19033    -0.0066904242       -3.2548329     -0.015171068        2551488.5        38658.916        3.2548752 
      -0.10999809           -1.875       0.41051848        -3063.747       -2532886.3       -12320.881       -46.420409       -38377.065       -186.68002    -0.0039083517       -3.2311448     -0.015717465        2532918.1        38377.547        3.2311854 
