%             X (in)              Y (in)              Z (in)         RealPolX         RealPolY         RealPolZ       RealFieldX       RealFieldY       RealFieldZ        RealFluxX        RealFluxY        RealFluxZ            |Pol|          |Field|           |Flux|
      -0.10999809           -3.125       0.41051848        -43597.93       -1094632.1         150655.6        -660.5747       -16585.336        2282.6606     -0.055616878       -1.3963971       0.19218789        1105810.8        16754.708        1.4106574 
      -0.10999809           -2.875       0.41051848       -16194.901       -1440470.2        38758.213       -245.37729       -21825.306        587.24565     -0.020659463       -1.8375747      0.049442961        1441082.5        21834.583        1.8383558 
      -0.10999809           -2.625       0.41051848       -7782.6043       -1521293.6        1075.6041       -117.91825       -23049.904        16.297032    -0.0099280895       -1.9406793     0.0013721234        1521313.9        23050.211        1.9407052 
      -0.10999809           -2.375       0.41051848       -5038.9818       -1534670.7       -5280.6257       -76.348208       -23252.587        -80.00948    -0.0064281132       -1.9577442    -0.0067363728        1534688.1         23252.85        1.9577663 
      -0.10999809           -2.125       0.41051848        -3146.764       -1530873.2       -7135.5372       -47.678242       -23195.049        -108.1142    -0.0040142545       -1.9528998    -0.0091026408        1530893.1         23195.35        1.9529251 
      -0.10999809           -1.875       0.41051848       -1838.2482       -1519731.8       -7392.5288       -27.852246       -23026.239       -112.00801     -0.002345011       -1.9386869    -0.0094304791        1519750.9        23026.528        1.9387113 
      -0.10999809           -1.625       0.41051848       -966.43195       -1505533.1       -6995.5109       -14.642908       -22811.107       -105.99259     -0.001232855       -1.9205739    -0.0089240125        1505549.6        22811.358        1.9205951 
      -0.10999809           -1.375       0.41051848        -410.1623       -1490612.8       -6286.2445       -6.2145804       -22585.043       -95.246129   -0.00052323462       -1.9015405    -0.0080192177        1490626.1        22585.244        1.9015575 
      -0.10999809           -1.125       0.41051848        -73.11617       -1476375.5       -5412.9015       -1.1078208       -22369.327        -82.01366   -9.3272617e-05       -1.8833784    -0.0069051141        1476385.5        22369.477         1.883391 
      -0.10999809           -0.875       0.41051848        115.69099       -1463697.7       -4448.7046        1.7528938       -22177.238       -67.404615    0.00014758434       -1.8672055    -0.0056751102        1463704.5         22177.34        1.8672141 
