%             X (in)              Y (in)              Z (in)         RealPolX         RealPolY         RealPolZ
       -0.4597431             -3.5      0.091448588        8267519.3         15479751          8628309 
       -0.4597431             -3.3      0.091448588        9292345.8         33962981        8397340.8 
       -0.4597431             -3.1      0.091448588          9117406         57000858        7381250.2 
       -0.4597431             -2.9      0.091448588        2688574.3         65104246        6018551.3 
       -0.4597431             -2.7      0.091448588         17236531         93295674        1730268.2 
       -0.4597431             -2.5      0.091448588         16391555    1.8196474e+08       -426978.09 
       -0.4597431             -2.3      0.091448588        3781477.7    2.2481409e+08         117551.4 
       -0.4597431             -2.1      0.091448588        4017839.8    2.4590069e+08       -199241.83 
       -0.4597431             -1.9      0.091448588        3990369.3    2.6793288e+08       -378034.49 
       -0.4597431             -1.7      0.091448588        4482149.3    2.9191055e+08       -556727.17 
       -0.4597431             -1.5      0.091448588        3972881.5    3.1681544e+08       -476231.43 
